OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD017460,2025-08-11,CUST00735,Ronald Smith,Male,48,Lahore,Punjab,P004,Smart Watch,Electronics,4,18000,0.05,72000,3600.0,68400.0,48000,20400.0,Bank Transfer,Completed
ORD017461,2024-12-26,CUST01134,Kevin Mcdonald,Male,46,Rawalpindi,Islamabad,P008,USB Cable,Accessories,1,1200,0.0,1200,0.0,1200.0,600,600.0,Debit Card,Completed
ORD017462,2025-07-18,CUST03099,Edward Smith,Male,34,Faisalabad,Balochistan,P012,Jeans,Fashion,4,4500,0.1,18000,1800.0,16200.0,10800,5400.0,Credit Card,Completed
ORD017463,2024-10-28,CUST03472,Wesley Phillips,Female,54,Rawalpindi,Punjab,P003,Headphones,Electronics,5,8500,0.0,42500,0.0,42500.0,25000,17500.0,Cash,Completed
ORD017464,2024-10-19,CUST03266,Christy Meyer,Male,48,Karachi,Islamabad,P017,Office Chair,Furniture,4,32000,0.0,128000,0.0,128000.0,88000,40000.0,Debit Card,Completed
ORD017465,2024-10-20,CUST01969,Joseph Valenzuela,Male,31,Islamabad,Balochistan,P008,USB Cable,Accessories,4,1200,0.05,4800,240.0,4560.0,2400,2160.0,Bank Transfer,Completed
ORD017466,2024-04-18,CUST04112,Danielle Hill,Male,53,Islamabad,Punjab,P006,Mouse,Accessories,4,2500,0.0,10000,0.0,10000.0,6000,4000.0,Bank Transfer,Completed
ORD017467,2024-12-30,CUST03145,Matthew Patton MD,Male,47,Rawalpindi,KPK,P004,Smart Watch,Electronics,3,18000,0.0,54000,0.0,54000.0,36000,18000.0,Cash,Completed
ORD017468,2025-08-22,CUST01225,Dennis Curtis,Male,56,Islamabad,Punjab,P004,Smart Watch,Electronics,4,18000,0.1,72000,7200.0,64800.0,48000,16800.0,Credit Card,Completed
ORD017469,2025-11-08,CUST01188,Matthew Moore,Male,52,Karachi,Sindh,P007,Monitor,Electronics,4,45000,0.05,180000,9000.0,171000.0,128000,43000.0,Bank Transfer,Pending
ORD017470,2025-05-08,CUST00007,Richard Haley,Male,44,Peshawar,Islamabad,P010,Shoes,Fashion,5,9000,0.0,45000,0.0,45000.0,27500,17500.0,Debit Card,Completed
ORD017471,2024-09-23,CUST02109,Sergio Oliver,Male,29,Rawalpindi,KPK,P006,Mouse,Accessories,3,2500,0.05,7500,375.0,7125.0,4500,2625.0,Credit Card,Completed
ORD017472,2024-04-02,CUST02533,Jessica Flores,Male,56,Quetta,Punjab,P004,Smart Watch,Electronics,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,Credit Card,Completed
ORD017473,2025-11-15,CUST04728,Thomas Ferguson,Female,34,Peshawar,Islamabad,P010,Shoes,Fashion,3,9000,0.0,27000,0.0,27000.0,16500,10500.0,Bank Transfer,Completed
ORD017474,2024-03-04,CUST03523,Michael Summers,Male,40,Lahore,Punjab,P020,Bookshelf,Furniture,3,18000,0.05,54000,2700.0,51300.0,36000,15300.0,JazzCash,Completed
ORD017475,2025-03-03,CUST01438,Julie Lee,Female,54,Lahore,KPK,P017,Office Chair,Furniture,3,32000,0.0,96000,0.0,96000.0,66000,30000.0,Debit Card,Completed
ORD017476,2025-09-29,CUST00936,Brenda Combs,Male,55,Peshawar,Punjab,P020,Bookshelf,Furniture,5,18000,0.0,90000,0.0,90000.0,60000,30000.0,Bank Transfer,Pending
ORD017477,2025-01-02,CUST00560,Larry Jones,Female,64,Peshawar,Punjab,P006,Mouse,Accessories,2,2500,0.05,5000,250.0,4750.0,3000,1750.0,Debit Card,Completed
ORD017478,2024-04-14,CUST04187,Robin Montgomery,Male,48,Karachi,Islamabad,P011,T-Shirt,Fashion,5,2500,0.05,12500,625.0,11875.0,7000,4875.0,Bank Transfer,Completed
ORD017479,2024-07-27,CUST00446,Rachael Copeland,Female,23,Faisalabad,Punjab,P018,Desk,Furniture,5,25000,0.05,125000,6250.0,118750.0,85000,33750.0,JazzCash,Completed
ORD017480,2025-07-27,CUST01309,Joshua Yoder,Male,25,Rawalpindi,Punjab,P009,Backpack,Fashion,1,5500,0.05,5500,275.0,5225.0,3200,2025.0,Credit Card,Completed
ORD017481,2025-04-18,CUST01417,Harold Nguyen,Male,56,Islamabad,Punjab,P012,Jeans,Fashion,1,4500,0.0,4500,0.0,4500.0,2700,1800.0,JazzCash,Completed
ORD017482,2024-03-01,CUST01906,Terry Freeman,Male,26,Karachi,KPK,P011,T-Shirt,Fashion,1,2500,0.0,2500,0.0,2500.0,1400,1100.0,Debit Card,Completed
ORD017483,2024-12-11,CUST03211,Destiny Rivers,Male,29,Islamabad,KPK,P018,Desk,Furniture,2,25000,0.0,50000,0.0,50000.0,34000,16000.0,Credit Card,Completed
ORD017484,2024-01-12,CUST00330,Melissa Taylor,Male,34,Multan,Balochistan,P002,Smartphone,Electronics,3,85000,0.15,255000,38250.0,216750.0,195000,21750.0,Bank Transfer,Completed
ORD017485,2025-04-10,CUST03398,Gregory Campbell,Female,36,Islamabad,Sindh,P016,Vacuum Cleaner,Home Appliances,2,28000,0.0,56000,0.0,56000.0,38000,18000.0,JazzCash,Returned
ORD017486,2025-10-10,CUST03679,Summer Guerra,Female,35,Faisalabad,KPK,P009,Backpack,Fashion,3,5500,0.1,16500,1650.0,14850.0,9600,5250.0,JazzCash,Completed
ORD017487,2024-07-13,CUST01554,Jane White,Female,49,Quetta,Balochistan,P016,Vacuum Cleaner,Home Appliances,2,28000,0.15,56000,8400.0,47600.0,38000,9600.0,Bank Transfer,Completed
ORD017488,2024-03-14,CUST03003,Andre Meyer,Male,53,Quetta,Punjab,P012,Jeans,Fashion,5,4500,0.0,22500,0.0,22500.0,13500,9000.0,Bank Transfer,Completed
ORD017489,2025-01-20,CUST03530,Amber Davis,Male,28,Multan,Balochistan,P017,Office Chair,Furniture,5,32000,0.05,160000,8000.0,152000.0,110000,42000.0,JazzCash,Completed
ORD017490,2024-05-15,CUST02566,Christopher Mendoza,Male,35,Islamabad,Sindh,P013,Coffee Maker,Home Appliances,3,15000,0.1,45000,4500.0,40500.0,30000,10500.0,Debit Card,Completed
ORD017491,2025-07-08,CUST02584,Jorge Washington,Male,58,Peshawar,Punjab,P004,Smart Watch,Electronics,3,18000,0.15,54000,8100.0,45900.0,36000,9900.0,JazzCash,Completed
ORD017492,2025-03-11,CUST02273,Alexander Booth,Male,18,Peshawar,Islamabad,P013,Coffee Maker,Home Appliances,3,15000,0.0,45000,0.0,45000.0,30000,15000.0,JazzCash,Completed
ORD017493,2024-02-08,CUST02620,David Ibarra,Male,59,Karachi,Balochistan,P012,Jeans,Fashion,4,4500,0.05,18000,900.0,17100.0,10800,6300.0,Debit Card,Completed
ORD017494,2025-06-26,CUST01815,Claudia Harrell,Male,55,Quetta,Sindh,P002,Smartphone,Electronics,1,85000,0.0,85000,0.0,85000.0,65000,20000.0,Bank Transfer,Completed
ORD017495,2025-10-15,CUST03919,John Mcintyre,Female,58,Multan,Sindh,P017,Office Chair,Furniture,4,32000,0.15,128000,19200.0,108800.0,88000,20800.0,Debit Card,Completed
ORD017496,2024-11-15,CUST03214,Sean Keller,Female,44,Quetta,Islamabad,P015,Blender,Home Appliances,4,12000,0.05,48000,2400.0,45600.0,32000,13600.0,Debit Card,Completed
ORD017497,2025-07-09,CUST03888,Kathy Smith,Female,20,Multan,Balochistan,P013,Coffee Maker,Home Appliances,5,15000,0.05,75000,3750.0,71250.0,50000,21250.0,Credit Card,Completed
ORD017498,2025-11-30,CUST01223,Jacob Morris,Male,19,Islamabad,Islamabad,P002,Smartphone,Electronics,5,85000,0.0,425000,0.0,425000.0,325000,100000.0,JazzCash,Completed
ORD017499,2024-12-18,CUST03108,Sean Davis,Male,56,Lahore,KPK,P006,Mouse,Accessories,3,2500,0.0,7500,0.0,7500.0,4500,3000.0,Debit Card,Completed
ORD017500,2025-05-28,CUST02514,James Hoffman,Male,26,Lahore,Sindh,P012,Jeans,Fashion,5,4500,0.2,22500,4500.0,18000.0,13500,4500.0,Cash,Completed
ORD017501,2025-04-27,CUST04668,Megan Kim,Female,35,Quetta,KPK,P001,Laptop,Electronics,3,120000,0.0,360000,0.0,360000.0,285000,75000.0,JazzCash,Completed
ORD017502,2025-02-19,CUST04534,Ashley Mercer,Male,40,Rawalpindi,Punjab,P015,Blender,Home Appliances,4,12000,0.0,48000,0.0,48000.0,32000,16000.0,Cash,Completed
ORD017503,2025-01-04,CUST04853,Eddie Sanders,Female,48,Multan,Sindh,P003,Headphones,Electronics,1,8500,0.0,8500,0.0,8500.0,5000,3500.0,Cash,Completed
ORD017504,2024-12-08,CUST04687,Catherine Crosby,Male,24,Lahore,Islamabad,P010,Shoes,Fashion,5,9000,0.05,45000,2250.0,42750.0,27500,15250.0,Debit Card,Pending
ORD017505,2024-11-20,CUST04977,Angelica Franklin,Male,23,Quetta,Balochistan,P006,Mouse,Accessories,4,2500,0.05,10000,500.0,9500.0,6000,3500.0,Cash,Completed
ORD017506,2025-01-01,CUST02552,Erica Bell,Male,19,Islamabad,Sindh,P005,Keyboard,Accessories,3,4500,0.0,13500,0.0,13500.0,8400,5100.0,Bank Transfer,Completed
ORD017507,2024-12-01,CUST03439,Jamie Brown,Female,27,Multan,Balochistan,P008,USB Cable,Accessories,5,1200,0.15,6000,900.0,5100.0,3000,2100.0,JazzCash,Completed
ORD017508,2024-10-22,CUST04984,Charles Brown,Female,55,Peshawar,KPK,P006,Mouse,Accessories,1,2500,0.15,2500,375.0,2125.0,1500,625.0,Cash,Completed
ORD017509,2024-01-24,CUST02198,Nicole Garcia,Female,50,Karachi,Punjab,P011,T-Shirt,Fashion,5,2500,0.05,12500,625.0,11875.0,7000,4875.0,Debit Card,Completed
ORD017510,2025-03-17,CUST04139,Derrick Huffman,Female,50,Islamabad,KPK,P014,Air Fryer,Home Appliances,3,22000,0.1,66000,6600.0,59400.0,45000,14400.0,Credit Card,Completed
ORD017511,2024-04-13,CUST01321,James Garner,Male,52,Karachi,Sindh,P020,Bookshelf,Furniture,4,18000,0.0,72000,0.0,72000.0,48000,24000.0,Debit Card,Completed
ORD017512,2025-02-15,CUST02367,Rachel Booker,Male,23,Quetta,KPK,P005,Keyboard,Accessories,4,4500,0.15,18000,2700.0,15300.0,11200,4100.0,Bank Transfer,Completed
ORD017513,2025-07-27,CUST04314,Erik Fernandez,Female,46,Rawalpindi,KPK,P013,Coffee Maker,Home Appliances,1,15000,0.05,15000,750.0,14250.0,10000,4250.0,Credit Card,Completed
ORD017514,2025-10-26,CUST03791,Victoria Schwartz,Male,25,Lahore,Islamabad,P009,Backpack,Fashion,1,5500,0.0,5500,0.0,5500.0,3200,2300.0,Bank Transfer,Returned
ORD017515,2024-10-20,CUST02536,Amanda Clayton,Female,36,Rawalpindi,KPK,P010,Shoes,Fashion,4,9000,0.1,36000,3600.0,32400.0,22000,10400.0,Credit Card,Completed
ORD017516,2024-08-30,CUST02376,Lauren Glass,Male,23,Faisalabad,Balochistan,P011,T-Shirt,Fashion,2,2500,0.05,5000,250.0,4750.0,2800,1950.0,Credit Card,Completed
ORD017517,2024-12-07,CUST02307,Jorge Duffy,Male,30,Peshawar,Punjab,P006,Mouse,Accessories,4,2500,0.1,10000,1000.0,9000.0,6000,3000.0,Credit Card,Completed
ORD017518,2025-09-24,CUST02614,Kristine Orr,Female,33,Multan,KPK,P005,Keyboard,Accessories,3,4500,0.15,13500,2025.0,11475.0,8400,3075.0,Cash,Completed
ORD017519,2024-06-21,CUST04215,Daniel Downs,Female,32,Quetta,Sindh,P005,Keyboard,Accessories,5,4500,0.05,22500,1125.0,21375.0,14000,7375.0,JazzCash,Completed
ORD017520,2025-02-19,CUST04386,Jessica Vaughn,Female,47,Karachi,Sindh,P016,Vacuum Cleaner,Home Appliances,2,28000,0.0,56000,0.0,56000.0,38000,18000.0,Bank Transfer,Completed
ORD017521,2024-04-12,CUST01663,Tiffany Marshall,Female,19,Quetta,KPK,P008,USB Cable,Accessories,4,1200,0.0,4800,0.0,4800.0,2400,2400.0,Credit Card,Completed
ORD017522,2024-06-08,CUST00225,Brian Newton,Male,49,Multan,Balochistan,P015,Blender,Home Appliances,5,12000,0.15,60000,9000.0,51000.0,40000,11000.0,Cash,Returned
ORD017523,2024-09-13,CUST04990,Joyce Woods,Female,62,Rawalpindi,Sindh,P015,Blender,Home Appliances,1,12000,0.15,12000,1800.0,10200.0,8000,2200.0,Debit Card,Returned
ORD017524,2025-12-14,CUST02801,Ashley Anderson,Female,28,Islamabad,Sindh,P009,Backpack,Fashion,4,5500,0.1,22000,2200.0,19800.0,12800,7000.0,JazzCash,Completed
ORD017525,2025-07-10,CUST01281,Linda Mccarthy,Female,39,Lahore,KPK,P015,Blender,Home Appliances,2,12000,0.0,24000,0.0,24000.0,16000,8000.0,Debit Card,Completed
ORD017526,2025-07-29,CUST04341,Sally Sanders,Male,46,Rawalpindi,Punjab,P008,USB Cable,Accessories,3,1200,0.0,3600,0.0,3600.0,1800,1800.0,Credit Card,Completed
ORD017527,2024-07-14,CUST00522,Shannon Coleman,Male,41,Islamabad,KPK,P014,Air Fryer,Home Appliances,5,22000,0.1,110000,11000.0,99000.0,75000,24000.0,Credit Card,Completed
ORD017528,2025-01-25,CUST01619,Wendy Caldwell,Female,49,Quetta,Sindh,P007,Monitor,Electronics,5,45000,0.0,225000,0.0,225000.0,160000,65000.0,Cash,Completed
ORD017529,2024-03-10,CUST04215,Daniel Downs,Female,32,Quetta,Sindh,P012,Jeans,Fashion,4,4500,0.1,18000,1800.0,16200.0,10800,5400.0,Bank Transfer,Completed
ORD017530,2025-11-23,CUST03683,Alice Hughes,Female,22,Lahore,KPK,P001,Laptop,Electronics,3,120000,0.1,360000,36000.0,324000.0,285000,39000.0,Credit Card,Completed
ORD017531,2024-09-03,CUST01602,Maria Cox,Male,18,Multan,Sindh,P015,Blender,Home Appliances,3,12000,0.05,36000,1800.0,34200.0,24000,10200.0,Credit Card,Completed
ORD017532,2024-11-24,CUST02307,Jorge Duffy,Male,30,Peshawar,Punjab,P007,Monitor,Electronics,1,45000,0.2,45000,9000.0,36000.0,32000,4000.0,Bank Transfer,Completed
ORD017533,2024-06-06,CUST04667,Brandon Smith,Male,45,Lahore,Balochistan,P015,Blender,Home Appliances,4,12000,0.15,48000,7200.0,40800.0,32000,8800.0,Cash,Completed
ORD017534,2025-11-28,CUST03828,Matthew Long,Male,35,Quetta,Islamabad,P010,Shoes,Fashion,5,9000,0.0,45000,0.0,45000.0,27500,17500.0,JazzCash,Pending
ORD017535,2025-08-07,CUST01216,Holly Mooney,Male,43,Multan,Balochistan,P006,Mouse,Accessories,1,2500,0.1,2500,250.0,2250.0,1500,750.0,Credit Card,Completed
ORD017536,2024-02-24,CUST00943,Courtney Archer,Female,30,Karachi,Balochistan,P016,Vacuum Cleaner,Home Appliances,5,28000,0.15,140000,21000.0,119000.0,95000,24000.0,Debit Card,Completed
ORD017537,2025-04-30,CUST03932,Alice Griffin,Male,38,Islamabad,KPK,P014,Air Fryer,Home Appliances,1,22000,0.15,22000,3300.0,18700.0,15000,3700.0,JazzCash,Completed
ORD017538,2024-08-30,CUST01154,Matthew Cooley,Female,21,Peshawar,Islamabad,P012,Jeans,Fashion,4,4500,0.05,18000,900.0,17100.0,10800,6300.0,JazzCash,Completed
ORD017539,2024-12-18,CUST02206,Alyssa Petersen,Female,53,Quetta,Islamabad,P017,Office Chair,Furniture,1,32000,0.15,32000,4800.0,27200.0,22000,5200.0,JazzCash,Completed
ORD017540,2025-02-13,CUST03750,Jamie Nelson,Female,63,Karachi,Punjab,P010,Shoes,Fashion,1,9000,0.15,9000,1350.0,7650.0,5500,2150.0,Cash,Completed
ORD017541,2025-12-27,CUST00261,Justin Davies,Female,26,Rawalpindi,Sindh,P010,Shoes,Fashion,3,9000,0.05,27000,1350.0,25650.0,16500,9150.0,Debit Card,Completed
ORD017542,2024-01-15,CUST00390,Nicole Ferguson,Female,36,Quetta,Islamabad,P008,USB Cable,Accessories,3,1200,0.05,3600,180.0,3420.0,1800,1620.0,Bank Transfer,Completed
ORD017543,2024-05-26,CUST04741,Raymond Brown,Female,18,Lahore,Sindh,P011,T-Shirt,Fashion,5,2500,0.1,12500,1250.0,11250.0,7000,4250.0,Cash,Completed
ORD017544,2025-05-04,CUST04228,James Short,Female,33,Rawalpindi,KPK,P018,Desk,Furniture,3,25000,0.0,75000,0.0,75000.0,51000,24000.0,Cash,Completed
ORD017545,2025-10-17,CUST00408,Deanna Miller,Male,49,Lahore,Islamabad,P013,Coffee Maker,Home Appliances,4,15000,0.1,60000,6000.0,54000.0,40000,14000.0,Credit Card,Completed
ORD017546,2024-01-25,CUST02044,Evan Watkins,Male,55,Rawalpindi,Sindh,P020,Bookshelf,Furniture,4,18000,0.15,72000,10800.0,61200.0,48000,13200.0,JazzCash,Cancelled
ORD017547,2025-09-02,CUST00567,Lisa Rodriguez,Male,44,Rawalpindi,KPK,P016,Vacuum Cleaner,Home Appliances,1,28000,0.05,28000,1400.0,26600.0,19000,7600.0,JazzCash,Completed
ORD017548,2025-11-21,CUST04782,Julia Little,Male,57,Multan,Balochistan,P014,Air Fryer,Home Appliances,5,22000,0.1,110000,11000.0,99000.0,75000,24000.0,Bank Transfer,Completed
ORD017549,2024-11-28,CUST03371,Derek Smith,Male,18,Multan,Balochistan,P012,Jeans,Fashion,4,4500,0.05,18000,900.0,17100.0,10800,6300.0,Bank Transfer,Returned
ORD017550,2024-06-22,CUST01980,Melissa Morgan,Female,60,Peshawar,Balochistan,P013,Coffee Maker,Home Appliances,1,15000,0.05,15000,750.0,14250.0,10000,4250.0,Cash,Returned
ORD017551,2024-10-16,CUST01953,Margaret Kelley,Female,64,Rawalpindi,Punjab,P013,Coffee Maker,Home Appliances,5,15000,0.05,75000,3750.0,71250.0,50000,21250.0,Cash,Completed
ORD017552,2025-07-23,CUST02007,Linda Johnson,Male,19,Karachi,Balochistan,P016,Vacuum Cleaner,Home Appliances,4,28000,0.0,112000,0.0,112000.0,76000,36000.0,Debit Card,Completed
ORD017553,2024-05-24,CUST03839,Russell Brooks,Female,48,Peshawar,Balochistan,P001,Laptop,Electronics,2,120000,0.1,240000,24000.0,216000.0,190000,26000.0,Credit Card,Completed
ORD017554,2024-05-01,CUST02316,Thomas Ramos,Male,34,Lahore,Balochistan,P012,Jeans,Fashion,1,4500,0.05,4500,225.0,4275.0,2700,1575.0,Bank Transfer,Completed
ORD017555,2024-01-27,CUST00101,Elizabeth Mcclure,Male,39,Quetta,KPK,P009,Backpack,Fashion,4,5500,0.0,22000,0.0,22000.0,12800,9200.0,Cash,Completed
ORD017556,2024-03-06,CUST04757,David Walker,Male,21,Rawalpindi,KPK,P013,Coffee Maker,Home Appliances,2,15000,0.05,30000,1500.0,28500.0,20000,8500.0,Cash,Completed
ORD017557,2024-04-10,CUST03445,William Glenn,Female,49,Quetta,Sindh,P013,Coffee Maker,Home Appliances,1,15000,0.0,15000,0.0,15000.0,10000,5000.0,Credit Card,Completed
ORD017558,2025-01-22,CUST00033,Oscar Calderon,Male,52,Rawalpindi,Punjab,P008,USB Cable,Accessories,4,1200,0.1,4800,480.0,4320.0,2400,1920.0,Bank Transfer,Completed
ORD017559,2024-04-03,CUST04332,David Mitchell,Male,53,Quetta,Balochistan,P018,Desk,Furniture,1,25000,0.0,25000,0.0,25000.0,17000,8000.0,JazzCash,Completed
ORD017560,2024-03-07,CUST04603,Brendan Adkins,Female,42,Peshawar,Balochistan,P018,Desk,Furniture,3,25000,0.15,75000,11250.0,63750.0,51000,12750.0,Credit Card,Completed
ORD017561,2024-09-06,CUST00332,Ruben Blankenship,Female,41,Lahore,Balochistan,P009,Backpack,Fashion,2,5500,0.15,11000,1650.0,9350.0,6400,2950.0,Bank Transfer,Completed
ORD017562,2024-05-21,CUST03517,David Taylor,Male,26,Karachi,Islamabad,P001,Laptop,Electronics,5,120000,0.15,600000,90000.0,510000.0,475000,35000.0,Credit Card,Completed
ORD017563,2024-09-23,CUST04582,Sharon Elliott,Male,21,Rawalpindi,Balochistan,P007,Monitor,Electronics,5,45000,0.0,225000,0.0,225000.0,160000,65000.0,Credit Card,Pending
ORD017564,2025-07-05,CUST04216,Matthew Lee,Female,57,Karachi,Balochistan,P013,Coffee Maker,Home Appliances,1,15000,0.0,15000,0.0,15000.0,10000,5000.0,JazzCash,Completed
ORD017565,2024-08-02,CUST00158,Jonathan Adkins,Female,43,Karachi,Sindh,P015,Blender,Home Appliances,1,12000,0.05,12000,600.0,11400.0,8000,3400.0,Bank Transfer,Completed
ORD017566,2025-05-03,CUST03109,Susan Alexander,Female,23,Lahore,Balochistan,P002,Smartphone,Electronics,3,85000,0.15,255000,38250.0,216750.0,195000,21750.0,Debit Card,Completed
ORD017567,2025-05-10,CUST04946,David Richard,Female,47,Islamabad,Punjab,P008,USB Cable,Accessories,2,1200,0.05,2400,120.0,2280.0,1200,1080.0,Debit Card,Completed
ORD017568,2025-04-24,CUST02192,Zachary Hardy,Female,24,Multan,Islamabad,P020,Bookshelf,Furniture,1,18000,0.05,18000,900.0,17100.0,12000,5100.0,Cash,Completed
ORD017569,2025-10-04,CUST03629,Rebecca Ferguson,Female,36,Faisalabad,Punjab,P005,Keyboard,Accessories,5,4500,0.2,22500,4500.0,18000.0,14000,4000.0,JazzCash,Completed
ORD017570,2025-05-04,CUST03783,Catherine Donaldson,Male,54,Quetta,Punjab,P009,Backpack,Fashion,2,5500,0.1,11000,1100.0,9900.0,6400,3500.0,JazzCash,Completed
ORD017571,2024-01-01,CUST03822,Jennifer Jones,Male,18,Faisalabad,Punjab,P017,Office Chair,Furniture,2,32000,0.1,64000,6400.0,57600.0,44000,13600.0,Credit Card,Completed
ORD017572,2024-01-09,CUST02689,Amber Fleming,Male,39,Rawalpindi,Sindh,P014,Air Fryer,Home Appliances,3,22000,0.05,66000,3300.0,62700.0,45000,17700.0,Bank Transfer,Completed
ORD017573,2025-01-14,CUST00693,Tiffany Edwards,Male,57,Lahore,Punjab,P009,Backpack,Fashion,1,5500,0.1,5500,550.0,4950.0,3200,1750.0,Debit Card,Completed
ORD017574,2024-05-23,CUST01052,James Nicholson,Male,52,Lahore,Sindh,P015,Blender,Home Appliances,2,12000,0.1,24000,2400.0,21600.0,16000,5600.0,JazzCash,Completed
ORD017575,2024-10-28,CUST03884,Thomas Phillips,Male,63,Karachi,Islamabad,P020,Bookshelf,Furniture,3,18000,0.1,54000,5400.0,48600.0,36000,12600.0,Debit Card,Completed
ORD017576,2025-10-11,CUST02923,Valerie Meza,Female,48,Rawalpindi,KPK,P001,Laptop,Electronics,5,120000,0.2,600000,120000.0,480000.0,475000,5000.0,Credit Card,Completed
ORD017577,2025-02-20,CUST02099,Daniel Montgomery,Female,35,Karachi,Sindh,P013,Coffee Maker,Home Appliances,3,15000,0.0,45000,0.0,45000.0,30000,15000.0,Debit Card,Completed
ORD017578,2024-06-27,CUST02157,Anne Blevins,Male,55,Peshawar,Punjab,P010,Shoes,Fashion,3,9000,0.15,27000,4050.0,22950.0,16500,6450.0,Debit Card,Completed
ORD017579,2024-10-04,CUST00134,Renee Wood,Male,46,Multan,Balochistan,P012,Jeans,Fashion,3,4500,0.0,13500,0.0,13500.0,8100,5400.0,Cash,Cancelled
ORD017580,2024-05-23,CUST03751,Michael Potter,Female,37,Faisalabad,Islamabad,P014,Air Fryer,Home Appliances,1,22000,0.1,22000,2200.0,19800.0,15000,4800.0,Cash,Completed
ORD017581,2024-12-04,CUST02128,Amanda Hudson,Male,50,Karachi,Punjab,P006,Mouse,Accessories,3,2500,0.15,7500,1125.0,6375.0,4500,1875.0,JazzCash,Completed
ORD017582,2025-04-03,CUST02386,Joshua Whitaker,Female,41,Quetta,KPK,P011,T-Shirt,Fashion,5,2500,0.1,12500,1250.0,11250.0,7000,4250.0,Credit Card,Completed
ORD017583,2025-12-02,CUST04528,Erica Shepherd,Female,58,Karachi,Balochistan,P007,Monitor,Electronics,2,45000,0.0,90000,0.0,90000.0,64000,26000.0,Bank Transfer,Completed
ORD017584,2024-11-26,CUST04198,Pamela Morales,Male,52,Faisalabad,Balochistan,P020,Bookshelf,Furniture,4,18000,0.0,72000,0.0,72000.0,48000,24000.0,JazzCash,Completed
ORD017585,2024-09-26,CUST04427,Alexis Ingram,Male,51,Quetta,Balochistan,P004,Smart Watch,Electronics,1,18000,0.1,18000,1800.0,16200.0,12000,4200.0,Credit Card,Completed
ORD017586,2024-07-05,CUST04472,Jonathan Lopez,Female,51,Multan,Balochistan,P012,Jeans,Fashion,4,4500,0.15,18000,2700.0,15300.0,10800,4500.0,Bank Transfer,Completed
ORD017587,2025-10-27,CUST02279,Lisa Edwards,Female,50,Lahore,KPK,P002,Smartphone,Electronics,3,85000,0.1,255000,25500.0,229500.0,195000,34500.0,JazzCash,Completed
ORD017588,2024-06-20,CUST01475,Steven Robertson,Male,47,Peshawar,KPK,P020,Bookshelf,Furniture,1,18000,0.05,18000,900.0,17100.0,12000,5100.0,Debit Card,Completed
ORD017589,2025-02-07,CUST04860,Darrell Taylor,Female,35,Peshawar,Sindh,P014,Air Fryer,Home Appliances,5,22000,0.15,110000,16500.0,93500.0,75000,18500.0,Debit Card,Completed
ORD017590,2025-04-12,CUST04520,Rebekah King,Male,45,Multan,Sindh,P009,Backpack,Fashion,4,5500,0.0,22000,0.0,22000.0,12800,9200.0,Debit Card,Completed
ORD017591,2024-09-03,CUST01049,Martha Lang,Female,45,Peshawar,Balochistan,P014,Air Fryer,Home Appliances,2,22000,0.05,44000,2200.0,41800.0,30000,11800.0,Bank Transfer,Completed
ORD017592,2025-06-06,CUST00416,Alex Jordan,Male,55,Lahore,Islamabad,P006,Mouse,Accessories,5,2500,0.0,12500,0.0,12500.0,7500,5000.0,Debit Card,Completed
ORD017593,2025-07-12,CUST04398,Amanda Lyons,Male,26,Multan,Balochistan,P005,Keyboard,Accessories,5,4500,0.1,22500,2250.0,20250.0,14000,6250.0,JazzCash,Completed
ORD017594,2024-04-20,CUST02167,Christopher Norman,Female,29,Faisalabad,Islamabad,P020,Bookshelf,Furniture,4,18000,0.0,72000,0.0,72000.0,48000,24000.0,Cash,Completed
ORD017595,2024-10-29,CUST02379,Diana Mitchell,Male,39,Quetta,Islamabad,P019,Table Lamp,Furniture,2,5000,0.1,10000,1000.0,9000.0,5600,3400.0,Credit Card,Completed
ORD017596,2025-04-17,CUST00662,Robin Davis,Female,22,Peshawar,Balochistan,P018,Desk,Furniture,1,25000,0.1,25000,2500.0,22500.0,17000,5500.0,Cash,Cancelled
ORD017597,2024-10-18,CUST04455,Robert Bryan,Female,25,Karachi,KPK,P007,Monitor,Electronics,5,45000,0.15,225000,33750.0,191250.0,160000,31250.0,JazzCash,Completed
ORD017598,2024-09-08,CUST00289,Melissa Gonzalez,Male,22,Faisalabad,Punjab,P001,Laptop,Electronics,1,120000,0.05,120000,6000.0,114000.0,95000,19000.0,Credit Card,Completed
ORD017599,2025-08-10,CUST02601,Anthony Stewart,Female,51,Faisalabad,Balochistan,P020,Bookshelf,Furniture,5,18000,0.05,90000,4500.0,85500.0,60000,25500.0,Credit Card,Completed
ORD017600,2024-06-23,CUST01726,Christina Taylor,Male,53,Peshawar,Balochistan,P009,Backpack,Fashion,3,5500,0.05,16500,825.0,15675.0,9600,6075.0,Credit Card,Cancelled
ORD017601,2024-04-18,CUST00575,Lisa Myers,Female,48,Islamabad,Punjab,P008,USB Cable,Accessories,5,1200,0.0,6000,0.0,6000.0,3000,3000.0,Bank Transfer,Completed
